"filename", "language", "JSON", "Markdown", "PHP", "YAML", "Skill", "JSON with Comments", "Shell Script", "XML", "JavaScript", "TypeScript", "PostCSS", "TypeScript JSX", "Ini", "HTML", "comment", "blank", "total"
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/pages/settings/password.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 18, 157
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/pages/settings/profile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 17, 163
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/pages/settings/two-factor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 11, 147
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/pages/welcome.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 755, 0, 0, 0, 3, 758
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/ssr.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 3, 23
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/types/auth.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 4, 25
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/types/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 13
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/types/navigation.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/types/ui.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"/www/wwwroot/rackroom.local.host/rackroom/resources/js/types/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/www/wwwroot/rackroom.local.host/rackroom/resources/views/app.blade.php", "PHP", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 53
"/www/wwwroot/rackroom.local.host/rackroom/routes/api.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 51
"/www/wwwroot/rackroom.local.host/rackroom/routes/channels.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/www/wwwroot/rackroom.local.host/rackroom/routes/console.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 18
"/www/wwwroot/rackroom.local.host/rackroom/routes/settings.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/www/wwwroot/rackroom.local.host/rackroom/routes/web.php", "PHP", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 24, 179
"/www/wwwroot/rackroom.local.host/rackroom/scripts/setup-scheduler.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 27, 44, 348
"/www/wwwroot/rackroom.local.host/rackroom/scripts/start-ssh-websocket.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 4, 7, 31
"/www/wwwroot/rackroom.local.host/rackroom/scripts/stop-ssh-websocket.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 3, 8, 29
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/AlertTest.php", "PHP", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 93
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Auth/AuthenticationTest.php", "PHP", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 85
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Auth/EmailVerificationTest.php", "PHP", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 96
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Auth/PasswordConfirmationTest.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Auth/PasswordResetTest.php", "PHP", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 74
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Auth/RegistrationTest.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Auth/TwoFactorChallengeTest.php", "PHP", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 46
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Auth/VerificationNotificationTest.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/DashboardTest.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/ExampleTest.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/H3cPasswordControllerTest.php", "PHP", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 81
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/MonitorTest.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/ReportTest.php", "PHP", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 57
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Settings/PasswordUpdateTest.php", "PHP", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 51
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Settings/ProfileUpdateTest.php", "PHP", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 86
"/www/wwwroot/rackroom.local.host/rackroom/tests/Feature/Settings/TwoFactorAuthenticationTest.php", "PHP", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 80
"/www/wwwroot/rackroom.local.host/rackroom/tests/Pest.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 7, 48
"/www/wwwroot/rackroom.local.host/rackroom/tests/TestCase.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"/www/wwwroot/rackroom.local.host/rackroom/tests/Unit/ExampleTest.php", "PHP", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/www/wwwroot/rackroom.local.host/rackroom/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 88, 9, 118
"/www/wwwroot/rackroom.local.host/rackroom/use.md", "Markdown", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 47
"/www/wwwroot/rackroom.local.host/rackroom/vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 2, 34
"/www/wwwroot/rackroom.local.host/rackroom/架构.md", "Markdown", 0, 687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 789
"Total", "-", 24043, 2092, 8181, 80, 2920, 54, 315, 38, 69, 308, 123, 22218, 1, 694, 2605, 5639, 69380
